location,kind,region,realm,status
me_land_10228,land,me_mordor_region,MOR,owned
me_land_10229,land,me_rhun_region,RHU,owned
me_land_10230,land,me_angmar_region,WILD,wild_buffer
me_land_10231,land,me_lindon_region,LIN,owned
me_land_10232,land,me_khand_region,KHA,owned
me_land_10233,land,me_belfalas_region,GON,owned
me_land_10234,land,me_khand_region,KHA,owned
me_land_10235,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10236,land,me_rhun_region,DOR,owned
me_land_10237,land,me_mordor_region,MOR,owned
me_land_10238,land,me_rhun_region,RHU,owned
me_land_10239,land,me_south_gondor_region,GON,owned
me_land_10240,land,me_rhun_region,RH2,owned
me_land_10241,land,me_mordor_region,MOR,owned
me_land_10242,land,me_mordor_region,MOR,owned
me_land_10243,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10244,land,me_far_harad_region,KHA,owned
me_land_10245,land,me_near_harad_region,HNE,owned
me_land_10246,land,me_rhun_region,RHU,owned
me_land_10247,land,me_rhun_region,RHU,owned
me_land_10248,land,me_forochel_region,LOS,owned
me_land_10249,land,me_belfalas_region,GON,owned
me_land_10250,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10251,land,me_mordor_region,MOR,owned
me_land_10252,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10253,land,me_rhun_region,RH2,owned
me_land_10254,land,me_belfalas_region,GON,owned
me_land_10255,land,me_brown_lands_region,WILD,wild_buffer
me_land_10256,land,me_angmar_region,WILD,wild_buffer
me_land_10257,land,me_rhun_region,RH2,owned
me_land_10258,land,me_rhun_region,RH2,owned
me_land_10259,land,me_near_harad_region,UMB,owned
me_land_10260,land,me_brown_lands_region,WILD,wild_buffer
me_land_10261,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10262,land,me_rohan_region,FAN,owned
me_land_10263,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10264,land,me_belfalas_region,GON,owned
me_land_10265,land,me_rhun_region,RH2,owned
me_land_10266,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10267,land,me_brown_lands_region,WILD,wild_buffer
me_land_10268,land,me_rhun_region,RH3,owned
me_land_10269,land,me_brown_lands_region,WILD,wild_buffer
me_land_10270,land,me_mirkwood_region,WOO,owned
me_land_10271,land,me_north_arnor_region,WILD,wild_buffer
me_land_10272,land,me_mordor_region,MOR,owned
me_land_10273,land,me_rhun_region,RHU,owned
me_land_10274,land,me_lindon_region,LIN,owned
me_land_10275,land,me_brown_lands_region,DOL,owned
me_land_10276,land,me_rhun_region,RHU,owned
me_land_10277,land,me_umbar_region,UMB,owned
me_land_10278,land,me_enedwaith_region,DUN,owned
me_land_10279,land,me_enedwaith_region,DUN,owned
me_land_10280,land,me_shire_breeland_region,WILD,wild_buffer
me_land_10281,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10282,land,me_enedwaith_region,DUN,owned
me_land_10283,land,me_enedwaith_region,DUN,owned
me_land_10284,land,me_rhun_region,RH3,owned
me_land_10285,land,me_shire_breeland_region,WILD,wild_buffer
me_land_10286,land,me_forochel_region,WILD,wild_buffer
me_land_10287,land,me_angmar_region,WILD,wild_buffer
me_land_10288,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10289,land,me_ithilien_region,MOR,owned
me_land_10290,land,me_khand_region,KHA,owned
me_land_10291,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10292,land,me_shire_breeland_region,SHI,owned
me_land_10293,land,me_forochel_region,WILD,wild_buffer
me_land_10294,land,me_north_arnor_region,WILD,wild_buffer
me_land_10295,land,me_belfalas_region,GON,owned
me_land_10296,land,me_mordor_region,MOR,owned
me_land_10297,land,me_rhun_region,RH2,owned
me_land_10298,land,me_mirkwood_region,WOO,owned
me_land_10299,land,me_mirkwood_region,WOO,owned
me_land_10300,land,me_mirkwood_region,WOO,owned
me_land_10301,land,me_lebennin_region,GON,owned
me_land_10302,land,me_mirkwood_region,WDM,owned
me_land_10303,land,me_lindon_region,LIN,owned
me_land_10304,land,me_rhun_region,RH3,owned
me_land_10305,land,me_umbar_region,UMB,owned
me_land_10306,land,me_rhun_region,RH2,owned
me_land_10307,land,me_brown_lands_region,WILD,wild_buffer
me_land_10308,land,me_khand_region,KHA,owned
me_land_10309,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10310,land,me_mordor_region,MOR,owned
me_land_10311,land,me_mordor_region,MOR,owned
me_land_10312,land,me_shire_breeland_region,BRE,owned
me_land_10313,land,me_mordor_region,MOR,owned
me_land_10314,land,me_enedwaith_region,DUN,owned
me_land_10315,land,me_dale_region,DAL,owned
me_land_10316,land,me_rhun_region,RHU,owned
me_land_10317,land,me_khand_region,KHA,owned
me_land_10318,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10319,land,me_khand_region,KHA,owned
me_land_10320,land,me_rhun_region,RH2,owned
me_land_10321,land,me_shire_breeland_region,SHI,owned
me_land_10322,land,me_far_harad_region,KHA,owned
me_land_10323,land,me_rhun_region,RH2,owned
me_land_10324,land,me_rhun_region,RH2,owned
me_land_10325,land,me_forochel_region,WILD,wild_buffer
me_land_10326,land,me_mordor_region,MOR,owned
me_land_10327,land,me_far_harad_region,KHA,owned
me_land_10328,land,me_grey_mountains_region,GUN,owned
me_land_10329,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10330,land,me_rhun_region,RH3,owned
me_land_10331,land,me_mordor_region,MOR,owned
me_land_10332,land,me_far_harad_region,KHA,owned
me_land_10333,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10334,land,me_north_arnor_region,WILD,wild_buffer
me_land_10335,land,me_anorien_region,GON,owned
me_land_10336,land,me_khand_region,KHA,owned
me_land_10337,land,me_mordor_region,MOR,owned
me_land_10338,land,me_mordor_region,MOR,owned
me_land_10339,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10340,land,me_khand_region,KHA,owned
me_land_10341,land,me_mordor_region,MOR,owned
me_land_10342,land,me_north_arnor_region,ANG,owned
me_land_10343,land,me_angmar_region,WILD,wild_buffer
me_land_10344,land,me_ithilien_region,WILD,wild_ithilien
me_land_10345,land,me_khand_region,KHA,owned
me_land_10346,land,me_brown_lands_region,WILD,wild_buffer
me_land_10347,land,me_grey_mountains_region,GUN,owned
me_land_10348,land,me_lindon_region,LIN,owned
me_land_10349,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10350,land,me_rohan_region,ROH,owned
me_land_10351,land,me_rhun_region,RH3,owned
me_land_10352,land,me_north_arnor_region,RAN,owned
me_land_10353,land,me_mordor_region,MOR,owned
me_land_10354,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10355,land,me_forochel_region,LOS,owned
me_land_10356,land,me_mordor_region,MOR,owned
me_land_10357,land,me_rohan_region,ROH,owned
me_land_10358,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10359,land,me_enedwaith_region,DUN,owned
me_land_10360,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10361,land,me_far_harad_region,HNE,owned
me_land_10362,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10363,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10364,land,me_umbar_region,UMB,owned
me_land_10365,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10366,land,me_shire_breeland_region,WILD,wild_buffer
me_land_10367,land,me_lindon_region,LIN,owned
me_land_10368,land,me_mirkwood_region,WOO,owned
me_land_10369,land,me_rhun_region,RHU,owned
me_land_10370,land,me_mirkwood_region,WOO,owned
me_land_10371,land,me_rohan_region,ROH,owned
me_land_10372,land,me_rohan_region,ROH,owned
me_land_10373,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10374,land,me_rohan_region,ROH,owned
me_land_10375,land,me_ithilien_region,MOR,owned
me_land_10376,land,me_lindon_region,LIN,owned
me_land_10377,land,me_enedwaith_region,DUN,owned
me_land_10378,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10379,land,me_near_harad_region,UMB,owned
me_land_10380,land,me_brown_lands_region,WILD,wild_brown_lands
me_land_10381,land,me_angmar_region,WILD,wild_buffer
me_land_10382,land,me_rohan_region,ROH,owned
me_land_10383,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10384,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10385,land,me_near_harad_region,HNE,owned
me_land_10386,land,me_rhun_region,RHU,owned
me_land_10387,land,me_dale_region,ESG,owned
me_land_10388,land,me_brown_lands_region,WILD,wild_buffer
me_land_10389,land,me_near_harad_region,HNE,owned
me_land_10390,land,me_enedwaith_region,DUN,owned
me_land_10391,land,me_belfalas_region,GON,owned
me_land_10392,land,me_north_arnor_region,ANG,owned
me_land_10393,land,me_brown_lands_region,WILD,wild_buffer
me_land_10394,land,me_umbar_region,UMB,owned
me_land_10395,land,me_mirkwood_region,WOO,owned
me_land_10396,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10397,land,me_belfalas_region,GON,owned
me_land_10398,land,me_forochel_region,WILD,wild_buffer
me_land_10399,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10400,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10401,land,me_ithilien_region,WILD,wild_ithilien
me_land_10402,land,me_forochel_region,WILD,wild_buffer
me_land_10403,land,me_rhun_region,DOR,owned
me_land_10404,land,me_brown_lands_region,WILD,wild_buffer
me_land_10405,land,me_rhun_region,RHU,owned
me_land_10406,land,me_mirkwood_region,WOO,owned
me_land_10407,land,me_far_harad_region,KHA,owned
me_land_10408,land,me_near_harad_region,UMB,owned
me_land_10409,land,me_mordor_region,MOR,owned
me_land_10410,land,me_rhun_region,DOR,owned
me_land_10411,land,me_far_harad_region,KHA,owned
me_land_10412,land,me_mordor_region,MOR,owned
me_land_10413,land,me_enedwaith_region,DUN,owned
me_land_10414,land,me_mirkwood_region,WOO,owned
me_land_10415,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10416,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10417,land,me_near_harad_region,HNE,owned
me_land_10418,land,me_rhun_region,RH3,owned
me_land_10419,land,me_khand_region,KHA,owned
me_land_10420,land,me_far_harad_region,KHA,owned
me_land_10421,land,me_mordor_region,MOR,owned
me_land_10422,land,me_rhun_region,RH2,owned
me_land_10423,land,me_rhun_region,RH2,owned
me_land_10424,land,me_belfalas_region,GON,owned
me_land_10425,land,me_enedwaith_region,DUN,owned
me_land_10426,land,me_mordor_region,MOR,owned
me_land_10427,land,me_near_harad_region,UMB,owned
me_land_10428,land,me_forochel_region,WILD,wild_buffer
me_land_10429,land,me_belfalas_region,GON,owned
me_land_10430,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10431,land,me_rhun_region,RHU,owned
me_land_10432,land,me_ithilien_region,WILD,wild_ithilien
me_land_10433,land,me_khand_region,KHA,owned
me_land_10434,land,me_khand_region,KHA,owned
me_land_10435,land,me_far_harad_region,HFA,owned
me_land_10436,land,me_enedwaith_region,DUN,owned
me_land_10437,land,me_ithilien_region,MOR,owned
me_land_10438,land,me_far_harad_region,HNE,owned
me_land_10439,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10440,land,me_rhun_region,RHU,owned
me_land_10441,land,me_south_gondor_region,GON,owned
me_land_10442,land,me_far_harad_region,KHA,owned
me_land_10443,land,me_rhun_region,RH2,owned
me_land_10444,land,me_lebennin_region,GON,owned
me_land_10445,land,me_rhun_region,RHU,owned
me_land_10446,land,me_rohan_region,ROH,owned
me_land_10447,land,me_brown_lands_region,WILD,wild_buffer
me_land_10448,land,me_khand_region,KHA,owned
me_land_10449,land,me_rhun_region,RH2,owned
me_land_10450,land,me_north_arnor_region,WILD,wild_buffer
me_land_10451,land,me_mirkwood_region,WOO,owned
me_land_10452,land,me_khand_region,KHA,owned
me_land_10453,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10454,land,me_far_harad_region,HFA,owned
me_land_10455,land,me_mordor_region,MOR,owned
me_land_10456,land,me_lindon_region,LIN,owned
me_land_10457,land,me_mordor_region,MOR,owned
me_land_10458,land,me_near_harad_region,HNE,owned
me_land_10459,land,me_enedwaith_region,DUN,owned
me_land_10460,land,me_ithilien_region,WILD,wild_ithilien
me_land_10461,land,me_enedwaith_region,DUN,owned
me_land_10462,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10463,land,me_lebennin_region,GON,owned
me_land_10464,land,me_mirkwood_region,WOO,owned
me_land_10465,land,me_belfalas_region,DAM,owned
me_land_10466,land,me_north_arnor_region,RAN,owned
me_land_10467,land,me_rhun_region,DOR,owned
me_land_10468,land,me_mordor_region,MOR,owned
me_land_10469,land,me_forochel_region,WILD,wild_buffer
me_land_10470,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10471,land,me_mordor_region,MOR,owned
me_land_10472,land,me_south_gondor_region,GON,owned
me_land_10473,land,me_forochel_region,WILD,wild_buffer
me_land_10474,land,me_mordor_region,MOR,owned
me_land_10475,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10476,land,me_mordor_region,MOR,owned
me_land_10477,land,me_shire_breeland_region,WILD,wild_buffer
me_land_10478,land,me_lebennin_region,GON,owned
me_land_10479,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10480,land,me_khand_region,KHA,owned
me_land_10481,land,me_south_gondor_region,GON,owned
me_land_10482,land,me_near_harad_region,UMB,owned
me_land_10483,land,me_near_harad_region,HNE,owned
me_land_10484,land,me_mirkwood_region,WOO,owned
me_land_10485,land,me_belfalas_region,GON,owned
me_land_10486,land,me_mordor_region,MOR,owned
me_land_10487,land,me_near_harad_region,HRA,owned
me_land_10488,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_10489,land,me_rhun_region,RHU,owned
me_land_10490,land,me_rhun_region,RHU,owned
me_land_10491,land,me_enedwaith_region,DUN,owned
me_land_10492,land,me_mordor_region,MOR,owned
me_land_10493,land,me_khand_region,KHA,owned
me_land_10494,land,me_north_arnor_region,ANG,owned
me_land_10495,land,me_lindon_region,LIN,owned
me_land_10496,land,me_ithilien_region,MOR,owned
me_land_10497,land,me_forochel_region,LOS,owned
me_land_10498,land,me_khand_region,KHA,owned
me_land_10499,land,me_near_harad_region,HNE,owned
me_land_10500,land,me_khand_region,KHA,owned
me_land_10501,land,me_forochel_region,LOS,owned
me_land_10502,land,me_mordor_region,MOR,owned
me_land_10503,land,me_angmar_region,GUN,owned
me_land_10504,land,me_grey_mountains_region,GUN,owned
me_land_10505,land,me_brown_lands_region,WILD,wild_buffer
me_land_10506,land,me_khand_region,KHA,owned
me_land_10507,land,me_rhun_region,RHU,owned
me_land_10508,land,me_far_harad_region,KHA,owned
me_land_10509,land,me_far_harad_region,KHA,owned
me_land_10510,land,me_north_arnor_region,RAN,owned
me_land_10511,land,me_angmar_region,WILD,wild_buffer
me_land_10512,land,me_near_harad_region,HNE,owned
me_land_10513,land,me_mirkwood_region,WOO,owned
me_land_10514,land,me_mordor_region,MOR,owned
me_land_10515,land,me_khand_region,KHA,owned
me_land_10516,land,me_mordor_region,MOR,owned
me_land_10517,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10518,land,me_near_harad_region,KHA,owned
me_land_10519,land,me_north_arnor_region,ANG,owned
me_land_10520,land,me_rohan_region,ROH,owned
me_land_10521,land,me_rhun_region,RH2,owned
me_land_10522,land,me_rhun_region,RHU,owned
me_land_10523,land,me_rhun_region,RH2,owned
me_land_10524,land,me_angmar_region,GUN,owned
me_land_10525,land,me_near_harad_region,UMB,owned
me_land_10526,land,me_mordor_region,MOR,owned
me_land_10527,land,me_rhun_region,RH3,owned
me_land_10528,land,me_umbar_region,UMB,owned
me_land_10529,land,me_mordor_region,MOR,owned
me_land_10530,land,me_khand_region,KHA,owned
me_land_10531,land,me_rhun_region,RH2,owned
me_land_10532,land,me_rhun_region,RHU,owned
me_land_10533,land,me_rhun_region,RH2,owned
me_land_10534,land,me_forochel_region,LOS,owned
me_land_10535,land,me_near_harad_region,UMB,owned
me_land_10536,land,me_belfalas_region,GON,owned
me_land_10537,land,me_angmar_region,GUN,owned
me_land_10538,land,me_enedwaith_region,DUN,owned
me_land_10539,land,me_belfalas_region,GON,owned
me_land_10540,land,me_rhun_region,RHU,owned
me_land_10541,land,me_near_harad_region,HRA,owned
me_land_10542,land,me_near_harad_region,KHA,owned
me_land_10543,land,me_rhun_region,RH2,owned
me_land_10544,land,me_forochel_region,WILD,wild_buffer
me_land_10545,land,me_brown_lands_region,WILD,wild_buffer
me_land_10546,land,me_forochel_region,WILD,wild_buffer
me_land_10547,land,me_enedwaith_region,DUN,owned
me_land_10548,land,me_khand_region,KHA,owned
me_land_10549,land,me_near_harad_region,HNE,owned
me_land_10550,land,me_forochel_region,WILD,wild_buffer
me_land_10551,land,me_near_harad_region,KHA,owned
me_land_10552,land,me_angmar_region,WILD,wild_buffer
me_land_10553,land,me_near_harad_region,HNE,owned
me_land_10554,land,me_brown_lands_region,WILD,wild_buffer
me_land_10555,land,me_near_harad_region,HNE,owned
me_land_10556,land,me_far_harad_region,KHA,owned
me_land_10557,land,me_rhun_region,RH2,owned
me_land_10558,land,me_angmar_region,WILD,wild_buffer
me_land_10559,land,me_forochel_region,WILD,wild_buffer
me_land_10560,land,me_north_arnor_region,WILD,wild_buffer
me_land_10561,land,me_rhun_region,RHU,owned
me_land_10562,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10563,land,me_khand_region,KHA,owned
me_land_10564,land,me_dale_region,ESG,owned
me_land_10565,land,me_far_harad_region,KHA,owned
me_land_10566,land,me_angmar_region,WILD,wild_buffer
me_land_10567,land,me_belfalas_region,GON,owned
me_land_10568,land,me_lindon_region,LIN,owned
me_land_10569,land,me_lebennin_region,GON,owned
me_land_10570,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_10571,land,me_angmar_region,WILD,wild_buffer
me_land_10572,land,me_mordor_region,MOR,owned
me_land_10573,land,me_enedwaith_region,DUN,owned
me_land_10574,land,me_forochel_region,LOS,owned
me_land_10575,land,me_mirkwood_region,WOO,owned
me_land_10576,land,me_anduin_vale_region,WILD,wild_buffer
me_land_10577,land,me_rhun_region,RH2,owned
me_land_10578,land,me_rhun_region,RHU,owned
me_land_10579,land,me_lindon_region,BLU,owned
me_land_10580,land,me_rhun_region,RHU,owned
me_land_10581,land,me_north_arnor_region,WILD,wild_buffer
me_land_10582,land,me_far_harad_region,HFA,owned
me_land_10583,land,me_far_harad_region,KHA,owned
me_land_10584,land,me_rhun_region,RHU,owned
me_land_10585,land,me_rohan_region,ROH,owned
me_land_10586,land,me_rohan_region,DUN,owned
me_land_10587,land,me_lindon_region,LIN,owned
me_land_10588,land,me_rhun_region,RH2,owned
me_land_10589,land,me_shire_breeland_region,SHI,owned
me_land_10590,land,me_brown_lands_region,WILD,wild_buffer
me_land_10591,land,me_near_harad_region,HNE,owned
me_land_10592,land,me_brown_lands_region,WILD,wild_buffer
me_land_10593,land,me_rhun_region,RH3,owned
