location,name,region,realm,rank,population_k,culture,faith,minorities,raw_material,engine_rank,abi_cultures
me_land_4245,Celon sarnion,me_south_gondor_region,GON,place,3.58,me_gondorian,me_valar_worship,,livestock,rural_settlement,jurchen_culture
me_land_4246,Rhovar Steppe,me_rhun_region,RH2,place,3.38,me_karmachi,me_melkorism,,wool,rural_settlement,kurrama_culture
me_land_4247,Westwater End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4248,Narabad Wells,me_near_harad_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,wool,rural_settlement,tukudeka_culture
me_land_4249,Feleknâla,me_lindon_region,BLU,place,0.263,me_firebeard_broadbeam,me_mahal_cult,,livestock,rural_settlement,
me_land_4250,Daleness,me_dale_region,DAL,place,2.057,me_dalish,me_northern_ways,,wool,rural_settlement,szekely_culture
me_land_4251,Sagar Steppe,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,horses,rural_settlement,
me_land_4252,Alderwood End,me_mirkwood_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wool,rural_settlement,
me_land_4253,Qasabad Wells,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,copper,rural_settlement,
me_land_4254,Eastness,me_dale_region,ESG,place,0.437,me_dalish,me_northern_ways,,wool,rural_settlement,
me_land_4255,Ashwood End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4256,Ghashgash Cleft,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,iron,rural_settlement,
me_land_4257,Rakhabad Wells,me_near_harad_region,UMB,place,1.749,me_umbarite,me_sauron_cult,,wool,rural_settlement,totorame_culture
me_land_4258,Khazesh Camp,me_khand_region,WILD,wilderness,0.006,me_variag,me_melkorism,,copper,rural_settlement,
me_land_4259,Gorgash Cleft,me_anduin_vale_region,GOB,place,1.457,me_misty_orc,me_melkorism,,wool,rural_settlement,
me_land_4260,Grishgash Cleft,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_4261,Nim sarnion,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wool,rural_settlement,
me_land_4262,Amon thoronion,me_lindon_region,LIN,place,0.096,me_sindar,me_valar_worship,,fish,rural_settlement,
me_land_4263,Sharar Steppe,me_rhun_region,RH3,place,4.168,me_sagath,me_melkorism,,horses,rural_settlement,finnish
me_land_4264,Snowwater Sound,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4265,Dol thoronion,me_belfalas_region,GON,place,3.58,me_gondorian,me_valar_worship,,clay,rural_settlement,jukun_culture
me_land_4266,Barrowwood End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_4267,Uldar Steppe,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,wheat,rural_settlement,
me_land_4268,Wainar Steppe,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,horses,rural_settlement,mandara_culture
me_land_4269,Eithel thoronion,me_ithilien_region,WILD,wilderness,0.014,me_gondorian,me_valar_worship,,clay,rural_settlement,
me_land_4270,Sahrabad Wells,me_near_harad_region,HRA,place,3.613,me_near_haradrim,me_southron_ways,,wool,rural_settlement,huancapampa_culture
me_land_4271,Iron Hills,me_rhun_region,IRO,hold,2.227,me_longbeard,me_mahal_cult,,iron,town,rusyn_culture
me_land_4272,Zorar Steppe,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wool,rural_settlement,manaos_culture
me_land_4273,Khoresh Camp,me_khand_region,WILD,wilderness,0.006,me_variag,me_melkorism,,wool,rural_settlement,
me_land_4274,Balath Steppe,me_rhun_region,RH3,place,4.168,me_sagath,me_melkorism,,wool,rural_settlement,fataluku_culture
me_land_4275,Borath Steppe,me_rhun_region,RH2,place,3.38,me_karmachi,me_melkorism,,wheat,rural_settlement,kurnai_culture
me_land_4276,Tazabad Wells,me_near_harad_region,HNE,place,1.99,me_near_haradrim,me_southron_ways,,wheat,rural_settlement,tama_culture
me_land_4277,Boughbough,me_rohan_region,FAN,place,0.016,me_onodrim,me_eldest_ways,,horses,rural_settlement,
me_land_4278,Emyn thoronion,me_mirkwood_region,WOO,place,0.34,me_silvan,me_valar_worship,,wool,rural_settlement,
me_land_4279,Esgarness,me_rhun_region,DOR,place,2.076,me_dorwinrim,me_northern_ways,,clay,rural_settlement,subanon_culture
me_land_4280,Imlad thoronion,me_ithilien_region,WILD,wilderness,0.006,me_gondorian,me_valar_worship,,stone,rural_settlement,
me_land_4281,Gathath Steppe,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,livestock,rural_settlement,managir_culture
me_land_4282,Minas thoronion,me_lindon_region,LIN,place,0.129,me_sindar,me_valar_worship,,clay,rural_settlement,
me_land_4283,Karmath Steppe,me_rhun_region,RH3,place,5.556,me_sagath,me_melkorism,,livestock,rural_settlement,bagua_culture
me_land_4284,Ost thoronion,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_4285,Gamilnâla,me_lindon_region,BLU,place,0.263,me_firebeard_broadbeam,me_mahal_cult,,wheat,rural_settlement,
me_land_4286,Beaconwood End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_4287,Krimpgash Cleft,me_angmar_region,WILD,wilderness,0.006,me_northern_orc,me_melkorism,,wild_game,rural_settlement,
me_land_4288,Blackwood End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,wool,rural_settlement,
me_land_4289,Luggash Cleft,me_mordor_region,MOR,place,4.826,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,dehwar_culture
me_land_4290,Taur thoronion,me_north_arnor_region,RAN,place,0.168,me_arnor_dunedain,me_valar_worship,,wool,rural_settlement,
me_land_4291,Ruzesh Camp,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,wool,rural_settlement,sambal_culture
me_land_4292,Khurath Steppe,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wheat,rural_settlement,mamusi_culture
me_land_4293,Bramblewood End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_4294,Lodath Steppe,me_rhun_region,RH3,place,4.168,me_sagath,me_melkorism,,wheat,rural_settlement,fas_papua_culture
me_land_4295,Narath Steppe,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,wheat,rural_settlement,
me_land_4296,Bucklandwood End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4297,Bar thoronion,me_belfalas_region,GON,place,5.187,me_gondorian,me_valar_worship,,clay,rural_settlement,bitur_culture
me_land_4298,Kingness,me_rhun_region,DOR,place,2.076,me_dorwinrim,me_northern_ways,,livestock,rural_settlement,suau_culture
me_land_4299,Cedarwood End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,clay,rural_settlement,
me_land_4300,Starwater Sound,me_forochel_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4301,Umrabad Wells,me_near_harad_region,UMB,place,1.313,me_umbarite,me_sauron_cult,,wool,rural_settlement,
me_land_4302,Skarnesh Camp,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,wheat,rural_settlement,samaritan_culture
me_land_4303,Rhovath Steppe,me_rhun_region,RH3,place,5.556,me_sagath,me_melkorism,,wheat,rural_settlement,bagri
me_land_4304,Deepwood End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4305,Gatholnâla,me_rhun_region,IRO,place,0.45,me_longbeard,me_mahal_cult,,clay,rural_settlement,
me_land_4306,Calen thoronion,me_lindon_region,LIN,place,0.096,me_sindar,me_valar_worship,,wheat,rural_settlement,
me_land_4307,Whitewater Sound,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,wheat,rural_settlement,
me_land_4308,Winterwater Sound,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4309,Eastwood End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_4310,Framseld,me_rohan_region,ROH,place,2.518,me_rohirric,me_northern_ways,,clay,rural_settlement,niuean_culture
me_land_4311,Coldbay Waste,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,wheat,rural_settlement,
me_land_4312,Sagath Steppe,me_rhun_region,RH3,place,4.168,me_sagath,me_melkorism,,wool,rural_settlement,farsi_culture
me_land_4313,Celon thoronion,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,livestock,rural_settlement,
me_land_4314,Zarabad Wells,me_near_harad_region,HNE,place,1.99,me_near_haradrim,me_southron_ways,,horses,rural_settlement,talysh_culture
me_land_4315,Greenwood End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4316,Nim thoronion,me_belfalas_region,GON,place,3.58,me_gondorian,me_valar_worship,,livestock,rural_settlement,juang_culture
me_land_4317,Driftbay Waste,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,livestock,rural_settlement,
me_land_4318,Sharath Steppe,me_rhun_region,WILD,wilderness,0.011,me_balchoth,me_melkorism,,wool,rural_settlement,
me_land_4319,Greywood End,me_enedwaith_region,WILD,wilderness,0.007,me_dunlending,me_dunland_ways,,wool,rural_settlement,
me_land_4320,Amon adarlad,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,livestock,rural_settlement,
me_land_4321,Uldath Steppe,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wool,rural_settlement,mamprusi
me_land_4322,Frostbay Waste,me_forochel_region,LOS,place,0.031,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4323,Lakeness,me_rhun_region,DOR,place,1.559,me_dorwinrim,me_northern_ways,,horses,rural_settlement,xinghua_culture
me_land_4324,Dol adarlad,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_4325,Wainath Steppe,me_rhun_region,RH2,place,3.38,me_karmachi,me_melkorism,,wool,rural_settlement,kurdish_culture
me_land_4326,Azrahir Wells,me_umbar_region,UMB,place,2.256,me_umbarite,me_sauron_cult,,clay,rural_settlement,rikbaktsa_culture
me_land_4327,Icebay Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_4328,Stonemead,me_anduin_vale_region,BEO,place,0.297,me_beorning,me_northern_ways,,wool,rural_settlement,
me_land_4329,Bahrahir Wells,me_umbar_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,livestock,rural_settlement,tujia_culture
me_land_4330,Mauhgash Cleft,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_4331,Eithel adarlad,me_ithilien_region,WILD,wilderness,0.013,me_gondorian,me_valar_worship,,wool,rural_settlement,
me_land_4332,Longwood End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_4333,Northwood End,me_mirkwood_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,horses,rural_settlement,
me_land_4334,Emyn adarlad,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_4335,Oakwood End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4336,Southwood End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,wheat,rural_settlement,
me_land_4337,Darahir Wells,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,copper,rural_settlement,
me_land_4338,Imlad adarlad,me_brown_lands_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,clay,rural_settlement,
me_land_4339,Zorath Steppe,me_rhun_region,RH3,place,4.168,me_sagath,me_melkorism,,horses,rural_settlement,fang_gabun
me_land_4340,Muzggash Cleft,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,wheat,rural_settlement,
me_land_4341,Nazggash Cleft,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_4342,Northbay Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4343,Palebay Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_4344,Farahir Wells,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,salt,rural_settlement,
me_land_4345,Targesh Camp,me_khand_region,WILD,wilderness,0.006,me_variag,me_melkorism,,livestock,rural_settlement,
me_land_4346,Minas adarlad,me_anorien_region,GON,place,5.187,me_gondorian,me_valar_worship,,wheat,rural_settlement,biripi_culture
me_land_4347,Skaigash Cleft,me_north_arnor_region,ANG,place,1.492,me_northern_orc,me_melkorism,,wool,rural_settlement,yilba_culture
me_land_4348,Hadrahir Wells,me_near_harad_region,WILD,wilderness,0.006,me_near_haradrim,me_southron_ways,,wool,rural_settlement,
me_land_4349,Stonewood End,me_enedwaith_region,DUN,place,4.105,me_dunlending,me_dunland_ways,,clay,rural_settlement,halbi
me_land_4350,Uglgash Cleft,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_4351,Ost adarlad,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_4352,Varkesh Camp,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,horses,rural_settlement,sama_culture
me_land_4353,Balen Steppe,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wool,rural_settlement,mambai_culture
me_land_4354,Thistlecroft,me_shire_breeland_region,SHI,place,2.869,me_shire_hobbit,me_northern_ways,,fiber_crops,rural_settlement,mitsogo
me_land_4355,Westwood End,me_mirkwood_region,WDM,place,1.26,me_woodman,me_northern_ways,,wild_game,rural_settlement,
me_land_4356,Taur adarlad,me_belfalas_region,GON,place,5.187,me_gondorian,me_valar_worship,,clay,rural_settlement,bindji
me_land_4357,Boren Steppe,me_rhun_region,RHU,place,4.159,me_balchoth,me_sauron_cult,,wheat,rural_settlement,gedeo_culture
me_land_4358,Bar adarlad,me_belfalas_region,GON,place,3.58,me_gondorian,me_valar_worship,,wheat,rural_settlement,jola
me_land_4359,Calen adarlad,me_mirkwood_region,WOO,place,0.34,me_silvan,me_valar_worship,,medicaments,rural_settlement,
me_land_4360,Urukgash Cleft,me_mordor_region,MOR,place,4.826,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,dehlavi
me_land_4361,Ashglob Cleft,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_4362,Celon adarlad,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wool,rural_settlement,
me_land_4363,Kharahir Wells,me_near_harad_region,HNE,place,1.99,me_near_haradrim,me_southron_ways,,livestock,rural_settlement,tallan_culture
me_land_4364,Alderbank Fold,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,wool,rural_settlement,
me_land_4365,Nim adarlad,me_north_arnor_region,WILD,wilderness,0.011,me_eriadoran,me_northern_ways,,livestock,rural_settlement,
me_land_4366,Longness,me_dale_region,ESG,place,1.612,me_dalish,me_northern_ways,,wheat,rural_settlement,wolof
me_land_4367,Willowcroft,me_shire_breeland_region,SHI,place,2.869,me_shire_hobbit,me_northern_ways,,wheat,rural_settlement,missisage_culture
me_land_4368,Ashbank Fold,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,clay,rural_settlement,
me_land_4369,Barrowbank Fold,me_mirkwood_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,clay,rural_settlement,
me_land_4370,Sealbay Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fur,rural_settlement,
me_land_4371,Zandesh Camp,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,livestock,rural_settlement,saluan_culture
me_land_4372,Beaconbank Fold,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_4373,Amon aellad,me_lindon_region,LIN,place,0.096,me_sindar,me_valar_worship,,fish,rural_settlement,
me_land_4374,Snowbay Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4375,Dol aellad,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_4376,Starbay Waste,me_forochel_region,LOS,place,0.211,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_4377,Gathen Steppe,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,wheat,rural_settlement,
me_land_4378,Eithel aellad,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wool,rural_settlement,
me_land_4379,Azgglob Cleft,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_4380,Shelob's Lair,me_ithilien_region,WILD,ruin,0,me_gondorian,me_valar_worship,,clay,rural_settlement,
me_land_4381,Mahrahir Wells,me_near_harad_region,HNE,place,2.651,me_near_haradrim,me_southron_ways,,wheat,rural_settlement,narangga_culture
me_land_4382,Whitebay Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4383,Karmen Steppe,me_rhun_region,RHU,place,4.159,me_balchoth,me_sauron_cult,,livestock,rural_settlement,geawegal_culture
me_land_4384,Narahir Wells,me_far_harad_region,HFA,place,5.969,me_far_haradrim,me_southron_ways,,salt,rural_settlement,atikum_culture
me_land_4385,Winterbay Waste,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,wheat,rural_settlement,
me_land_4386,Khuren Steppe,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,wool,rural_settlement,
me_land_4387,Coldcamp Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4388,The Angle,me_north_arnor_region,RAN,refuge,0.656,me_arnor_dunedain,me_valar_worship,,wool,town,
me_land_4389,Driftcamp Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_4390,The Old Forest,me_shire_breeland_region,BRE,landmark,0.268,me_eriadoran,me_northern_ways,,fiber_crops,rural_settlement,
me_land_4391,Blackbank Fold,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,wool,rural_settlement,
me_land_4392,Emyn aellad,me_ithilien_region,WILD,wilderness,0.014,me_gondorian,me_valar_worship,,livestock,rural_settlement,
me_land_4393,Loden Steppe,me_rhun_region,RH2,place,3.38,me_karmachi,me_melkorism,,livestock,rural_settlement,kura_culture
me_land_4394,Qasahir Wells,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,wool,rural_settlement,
me_land_4395,Rakhahir Wells,me_umbar_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,horses,rural_settlement,tugochar_culture
me_land_4396,Sahrahir Wells,me_umbar_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,wheat,rural_settlement,tuckabatchee_culture
me_land_4397,Naren Steppe,me_rhun_region,RH3,place,5.556,me_sagath,me_melkorism,,clay,rural_settlement,bagheli
me_land_4398,Frostcamp Waste,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
